
2004, 4, 27, -33.662, -70.073, 2.2
2004, 4, 27, -33.184, -70.237, 2.2
2004, 4, 25, -33.546, -70.443, 2.4
2004, 4, 22, -33.098, -70.323, 2.5
2004, 4, 22, -33.151, -70.273, 2.2
2004, 4, 20, -33.168, -70.243, 2.2
2004, 4, 19, -33.161, -70.224, 1.7
2004, 4, 18, -33.162, -70.246, 1.8
2004, 4, 17, -33.44, -70.083, 1.7
2004, 4, 17, -33.421, -70.105, 2.3
2004, 4, 17, -33.146, -70.262, 2.4
2004, 4, 17, -33.558, -70.714, 2.1
